transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,previous_transactions,previous_success_rate,subscription_status,customer_type,days_since_failure,time_since_last_success,device_risk_score,historical_failure_count,recovered,recovery_outcome
txn_8391558ae5f4,cust_001068,4803.42,netbanking,network_timeout,0,0,0.5,paused,new,8,720.0,0.256,0,0,not_recovered
txn_e4dbc8218f70,cust_001425,1839.61,netbanking,insufficient_funds,0,0,0.5,active,new,9,720.0,0.126,0,0,not_recovered
txn_3d97ad3b9dc2,cust_000868,1688.61,card,insufficient_funds,0,0,0.5,none,new,14,720.0,0.189,0,0,not_recovered
txn_2c70309c680b,cust_001055,4638.49,upi,network_timeout,0,0,0.5,paused,new,7,720.0,0.291,0,1,recovered
txn_80ebde4b7591,cust_000137,4718.39,card,otp_failed,1,18,0.675,none,loyal,1,58.3,0.122,1,1,recovered
txn_c9a8e0625004,cust_000112,8177.56,emi,otp_failed,2,7,0.922,active,returning,20,32.4,0.214,1,0,not_recovered
txn_846d478dfaee,cust_000099,2389.15,card,bank_server_error,1,0,0.5,active,new,9,720.0,0.113,0,1,recovered
txn_6d4e8d745bf4,cust_000765,1814.88,card,risk_flagged,0,9,0.635,active,returning,12,32.2,0.159,1,0,not_recovered
txn_a50c9bca0d9e,cust_000709,218.36,upi,network_timeout,2,5,0.886,paused,returning,9,37.7,0.117,1,1,recovered
txn_882adda14467,cust_000091,468.65,card,network_timeout,0,0,0.5,none,new,5,720.0,0.246,0,1,recovered
txn_a33b3c4eb9a0,cust_001522,1401.33,upi,insufficient_funds,0,0,0.5,none,new,16,720.0,0.336,0,1,recovered
txn_c1fd2ea48e25,cust_001069,741.78,upi,otp_failed,1,0,0.5,cancelled,new,18,720.0,0.214,0,0,not_recovered
txn_fb63a4541ccc,cust_000830,4157.7,card,otp_failed,2,2,0.702,active,returning,15,69.6,0.038,2,1,recovered
txn_3e96aa218a25,cust_000110,614.61,upi,network_timeout,2,0,0.5,paused,new,15,720.0,0.252,0,0,not_recovered
txn_9a1c09780997,cust_000010,1272.61,wallet,invalid_card,1,0,0.5,active,new,22,720.0,0.266,0,0,not_recovered
txn_9a03b3c88959,cust_000606,1318.4,netbanking,insufficient_funds,0,0,0.5,active,new,1,720.0,0.343,0,0,not_recovered
txn_3ac0a06e05d0,cust_000456,5909.22,upi,insufficient_funds,0,11,0.996,active,returning,23,70.4,0.602,0,1,recovered
txn_f64bde12aac9,cust_000159,1155.84,card,otp_failed,0,0,0.5,none,new,25,720.0,0.138,0,0,not_recovered
txn_c9a9780e97f8,cust_000514,3002.41,card,invalid_card,0,27,0.501,none,loyal,4,212.9,0.086,0,0,not_recovered
txn_39351268ec69,cust_001488,2383.05,wallet,otp_failed,0,0,0.5,none,new,30,720.0,0.276,1,0,not_recovered
txn_fb1d768066b4,cust_001123,4505.07,upi,invalid_card,0,4,0.639,active,returning,14,45.3,0.209,2,0,not_recovered
txn_39abe326b83b,cust_000435,4294.94,upi,network_timeout,0,4,0.716,active,returning,10,125.3,0.03,3,1,recovered
txn_40b35467339f,cust_001138,1938.95,wallet,otp_failed,0,1,0.704,none,returning,9,11.1,0.167,3,1,recovered
txn_0360da8c6187,cust_000770,434.13,card,card_declined_bank,1,0,0.5,active,new,30,720.0,0.201,0,0,not_recovered
txn_1ccf5e731674,cust_001083,1622.03,upi,bank_server_error,0,22,0.948,paused,loyal,17,192.6,0.212,1,1,recovered
txn_1446cc26f709,cust_000366,1962.63,card,insufficient_funds,0,18,0.708,cancelled,loyal,30,84.1,0.28,1,1,recovered
txn_ef02b795d69a,cust_000044,2584.81,card,invalid_card,1,0,0.5,none,new,22,720.0,0.519,1,0,not_recovered
txn_db53a35052a5,cust_000871,1028.85,upi,network_timeout,1,0,0.5,none,new,14,720.0,0.15,0,0,not_recovered
txn_ae494f0eab63,cust_001481,5579.26,card,insufficient_funds,0,18,0.825,none,loyal,0,4.5,0.407,4,1,recovered
txn_631d19beedc9,cust_000169,2022.84,wallet,risk_flagged,0,6,0.971,none,returning,28,27.3,0.24,5,0,not_recovered
txn_c07a3220519e,cust_000701,872.67,card,risk_flagged,2,0,0.5,cancelled,new,7,720.0,0.295,0,0,not_recovered
txn_7bb075948bcc,cust_001082,1322.92,netbanking,invalid_card,1,0,0.5,cancelled,new,24,720.0,0.024,0,0,not_recovered
txn_f60d6164d628,cust_001396,11335.43,upi,risk_flagged,0,7,0.472,none,returning,3,33.5,0.052,4,0,not_recovered
txn_086aa4ee300e,cust_000267,3633.46,upi,network_timeout,0,7,0.786,none,returning,25,197.7,0.301,1,1,recovered
txn_01e73533bfd4,cust_001319,5133.85,wallet,risk_flagged,0,5,0.759,paused,returning,0,110.3,0.263,3,0,not_recovered
txn_61665fa1ba1b,cust_001478,782.56,upi,bank_server_error,0,21,0.477,active,loyal,3,79.6,0.211,1,0,not_recovered
txn_d75bb0650f9f,cust_000243,1074.98,card,otp_failed,0,5,0.815,none,returning,9,13.2,0.311,1,1,recovered
txn_ae7cfeaee7f1,cust_000900,1082.17,card,insufficient_funds,2,0,0.5,none,new,24,720.0,0.162,0,0,not_recovered
txn_52f9bfaab349,cust_000603,2358.91,card,card_declined_bank,0,8,0.754,none,returning,30,217.6,0.454,3,0,not_recovered
txn_196958e57a2a,cust_001407,1708.55,wallet,otp_failed,0,8,0.906,none,returning,7,243.5,0.106,2,0,not_recovered
txn_9023501f021d,cust_001124,1286.21,upi,risk_flagged,1,0,0.5,active,new,17,720.0,0.143,0,0,not_recovered
txn_8fb7f0d151d1,cust_000131,1439.91,card,network_timeout,0,0,0.5,active,new,23,720.0,0.119,0,1,recovered
txn_080584af90ea,cust_001427,977.86,card,network_timeout,1,6,0.71,none,returning,27,188.4,0.537,1,1,recovered
txn_d452dad8f935,cust_000477,1699.59,upi,bank_server_error,0,4,0.624,cancelled,returning,7,36.8,0.453,3,0,not_recovered
txn_c1bffb050e98,cust_001053,5441.96,upi,network_timeout,0,0,0.5,paused,new,3,720.0,0.406,0,0,not_recovered
txn_7f0e30d329ef,cust_000858,511.92,card,otp_failed,0,7,0.89,none,returning,24,79.3,0.358,1,0,not_recovered
txn_2c3c6b277811,cust_000532,2729.38,netbanking,insufficient_funds,2,7,0.967,active,returning,1,29.7,0.179,0,0,not_recovered
txn_881f942c7e91,cust_000915,6919.39,upi,bank_server_error,1,5,0.636,paused,returning,27,20.4,0.21,3,0,not_recovered
txn_a1494cb85546,cust_001409,1694.48,netbanking,network_timeout,1,5,0.761,none,returning,12,237.3,0.083,2,0,not_recovered
txn_e9377e0c33d2,cust_001243,1241.42,card,network_timeout,0,21,0.781,none,loyal,15,290.3,0.053,2,1,recovered
txn_3c455dacdc02,cust_001497,4590.79,upi,otp_failed,1,9,0.841,none,returning,15,32.5,0.243,0,0,not_recovered
txn_c8616cd1703a,cust_000024,824.02,card,insufficient_funds,0,0,0.5,active,new,13,720.0,0.296,0,0,not_recovered
txn_80e2fc36752f,cust_000854,1957.8,card,network_timeout,1,2,0.928,paused,returning,0,11.4,0.54,2,1,recovered
txn_0dba679dc690,cust_001097,783.79,upi,insufficient_funds,0,4,0.929,none,returning,4,53.2,0.05,0,1,recovered
txn_cd0c462284fd,cust_000474,371.26,upi,network_timeout,1,0,0.5,none,new,10,720.0,0.238,0,0,not_recovered
txn_942376918bb7,cust_000856,1742.74,card,otp_failed,0,0,0.5,cancelled,new,7,720.0,0.093,0,0,not_recovered
txn_0c7540bfb5b9,cust_001240,640.95,netbanking,network_timeout,0,0,0.5,none,new,25,720.0,0.168,0,1,recovered
txn_aeb3cdb2d181,cust_001486,1977.32,card,insufficient_funds,1,6,0.717,cancelled,returning,30,192.0,0.238,3,0,not_recovered
txn_8eccc2fe87f8,cust_000404,5450.85,upi,otp_failed,0,6,0.92,none,returning,6,2.8,0.279,1,1,recovered
txn_66da6ccfd997,cust_001247,10602.34,emi,bank_server_error,0,0,0.5,none,new,22,720.0,0.118,0,0,not_recovered
txn_1745178be33d,cust_000740,2173.68,upi,otp_failed,2,22,0.497,cancelled,loyal,15,40.5,0.302,3,0,not_recovered
txn_e403057540d5,cust_000467,5000.51,netbanking,insufficient_funds,0,18,0.516,cancelled,loyal,23,9.6,0.261,1,0,not_recovered
txn_ee0bddb1bc22,cust_000656,2861.4,upi,invalid_card,0,0,0.5,cancelled,new,23,720.0,0.215,1,0,not_recovered
txn_efb286d02fa8,cust_000028,1415.44,netbanking,insufficient_funds,1,25,0.9,paused,loyal,25,19.8,0.124,1,0,not_recovered
txn_a1d0daac4ac1,cust_000373,353.44,upi,insufficient_funds,1,0,0.5,none,new,29,720.0,0.139,0,1,recovered
txn_102e26a6181c,cust_000861,8637.28,upi,risk_flagged,0,10,0.604,active,loyal,18,5.1,0.207,3,0,not_recovered
txn_a329203c5eb2,cust_001175,777.29,card,otp_failed,0,18,0.776,none,loyal,28,1.0,0.19,4,1,recovered
txn_d58b29b44689,cust_000803,6936.09,upi,otp_failed,0,0,0.5,cancelled,new,13,720.0,0.206,0,0,not_recovered
txn_fe610d113492,cust_001180,3239.35,card,risk_flagged,0,5,0.575,none,returning,1,2.9,0.23,1,0,not_recovered
txn_8fd010aec1d6,cust_001352,830.14,emi,network_timeout,1,14,0.789,paused,loyal,10,222.1,0.138,2,0,not_recovered
txn_5b254b385adb,cust_000811,2645.98,card,card_declined_bank,2,18,0.773,cancelled,loyal,21,163.0,0.268,2,0,not_recovered
txn_73602ffa172d,cust_000154,13624.43,card,otp_failed,0,11,0.665,cancelled,loyal,0,368.0,0.207,0,0,not_recovered
txn_931a45ba2d9a,cust_001316,7959.23,netbanking,insufficient_funds,0,3,0.628,cancelled,returning,25,217.3,0.219,2,0,not_recovered
txn_d35a9e7f1d93,cust_000909,1259.61,card,insufficient_funds,1,0,0.5,none,new,25,720.0,0.139,0,0,not_recovered
txn_f1d4b4620960,cust_000610,1052.81,card,network_timeout,0,14,0.8,none,loyal,7,91.3,0.133,5,0,not_recovered
txn_3971351cfd68,cust_001544,2186.78,upi,invalid_card,1,11,0.8,cancelled,returning,26,19.8,0.385,1,0,not_recovered
txn_3fe0473fd196,cust_001023,1721.65,card,network_timeout,0,4,0.928,active,returning,24,17.6,0.463,3,1,recovered
txn_d60cdbf67e1c,cust_000038,5882.66,card,insufficient_funds,0,8,0.777,active,returning,10,1.7,0.105,0,1,recovered
txn_75e8490a3678,cust_001466,3887.92,upi,otp_failed,1,4,0.697,cancelled,returning,28,17.5,0.125,2,1,recovered
txn_466955cb5efd,cust_000084,435.71,card,card_declined_bank,2,0,0.5,none,new,15,720.0,0.496,1,0,not_recovered
txn_1edcf3016d7a,cust_001349,3019.38,card,network_timeout,0,9,0.471,none,returning,13,203.3,0.188,2,1,recovered
txn_2f11593a8584,cust_000004,1700.74,card,card_declined_bank,1,0,0.5,active,new,17,720.0,0.358,1,0,not_recovered
txn_552647f4464f,cust_001043,2066.06,card,bank_server_error,0,4,0.99,none,returning,30,26.5,0.181,4,0,not_recovered
txn_077574467b13,cust_000090,2500.01,card,risk_flagged,0,30,0.764,cancelled,loyal,20,62.1,0.375,1,0,not_recovered
txn_f8ad134d08c7,cust_000078,5877.32,card,network_timeout,0,10,0.54,none,returning,15,72.6,0.184,3,1,recovered
txn_8bf7474ef9c8,cust_000350,4817.52,upi,network_timeout,0,5,0.87,none,returning,20,27.8,0.257,1,1,recovered
txn_d2c7d02c1701,cust_000370,1017.63,upi,otp_failed,1,0,0.5,none,new,22,720.0,0.238,0,1,recovered
txn_70ae5302d644,cust_001021,1895.52,card,network_timeout,0,11,0.549,paused,loyal,6,51.3,0.531,5,1,recovered
txn_f531ed0d1ba3,cust_000149,1334.53,card,bank_server_error,0,5,0.962,cancelled,returning,16,89.3,0.458,1,1,recovered
txn_6c71eb39eb92,cust_000779,439.81,wallet,network_timeout,0,4,0.976,none,returning,21,39.6,0.214,0,0,not_recovered
txn_65f309d666af,cust_001543,1810.88,upi,card_declined_bank,1,0,0.5,none,new,5,720.0,0.099,0,0,not_recovered
txn_ba2d200f8dd1,cust_000133,10512.07,upi,risk_flagged,2,0,0.5,active,new,23,720.0,0.592,0,0,not_recovered
txn_8fffd79081dd,cust_001438,428.02,upi,card_declined_bank,0,13,0.875,none,returning,0,78.5,0.048,1,0,not_recovered
txn_4e6c9eaa92d4,cust_000551,1955.39,card,invalid_card,0,19,0.877,active,loyal,0,303.5,0.3,0,0,not_recovered
txn_004214229e1f,cust_000372,1899.75,netbanking,risk_flagged,2,1,0.535,none,returning,12,59.6,0.187,1,1,recovered
txn_1fa00db463ad,cust_000628,2588.83,wallet,bank_server_error,0,0,0.5,none,new,19,720.0,0.221,0,0,not_recovered
txn_429a5d585181,cust_000309,840.12,wallet,insufficient_funds,1,15,0.861,none,loyal,3,259.7,0.123,2,0,not_recovered
txn_1b782af3012b,cust_000982,554.13,card,risk_flagged,0,7,0.605,active,returning,12,143.4,0.218,1,0,not_recovered
txn_84629cc6dc21,cust_000297,577.82,card,risk_flagged,1,19,0.431,active,loyal,5,93.7,0.276,0,0,not_recovered
txn_5697ffe4b61e,cust_000404,6619.93,card,invalid_card,0,0,0.5,active,new,27,720.0,0.344,0,0,not_recovered
txn_b310c64510f6,cust_000728,825.16,card,card_declined_bank,0,3,0.852,none,returning,22,233.9,0.432,0,0,not_recovered
txn_797c9a1a6e11,cust_000007,1274.61,card,network_timeout,0,19,0.598,active,loyal,29,355.7,0.154,3,1,recovered
txn_35f7f8db1b23,cust_000033,13282.06,upi,invalid_card,0,0,0.5,active,new,11,720.0,0.641,0,0,not_recovered
txn_7067da75952e,cust_000099,1031.91,card,invalid_card,0,3,0.585,cancelled,returning,18,23.8,0.353,1,0,not_recovered
txn_ba8832b89b7e,cust_000123,2719.38,wallet,otp_failed,2,20,0.905,active,loyal,11,64.0,0.169,1,1,recovered
txn_852cbc5e805a,cust_000077,5205.29,card,risk_flagged,0,0,0.5,paused,new,12,720.0,0.318,1,0,not_recovered
txn_6ce162be7a71,cust_000379,4984.8,card,bank_server_error,0,0,0.5,none,new,16,720.0,0.038,0,0,not_recovered
txn_5bf1aeaca762,cust_001277,602.8,netbanking,invalid_card,0,5,0.589,none,returning,29,6.6,0.26,0,0,not_recovered
txn_b167eb006aec,cust_000926,1051.51,upi,network_timeout,0,0,0.5,none,new,27,720.0,0.519,0,1,recovered
txn_b6f05313e665,cust_000027,2623.14,card,risk_flagged,0,0,0.5,active,new,8,720.0,0.07,0,0,not_recovered
txn_a116dd729781,cust_000029,11340.27,upi,network_timeout,0,4,0.905,paused,returning,9,48.5,0.19,4,1,recovered
txn_91d19c6a1e6a,cust_000437,1006.91,card,insufficient_funds,1,10,0.626,paused,returning,15,5.6,0.407,2,0,not_recovered
txn_5bd827c89b74,cust_000050,1281.45,card,network_timeout,1,0,0.5,none,new,23,720.0,0.1,0,1,recovered
txn_bf10c29ab7be,cust_000540,2914.98,upi,bank_server_error,0,0,0.5,paused,new,10,720.0,0.129,0,1,recovered
txn_e0a06a00f09d,cust_001047,3490.12,card,insufficient_funds,1,13,0.65,none,loyal,2,187.5,0.183,1,1,recovered
txn_204645b2756e,cust_001257,3685.75,upi,invalid_card,0,7,0.777,cancelled,returning,4,52.0,0.069,2,0,not_recovered
txn_eba536fb2ba0,cust_000811,932.88,card,bank_server_error,0,26,0.82,paused,loyal,12,6.7,0.415,1,1,recovered
txn_3b819b8848fc,cust_001202,1237.88,upi,risk_flagged,2,6,0.577,active,returning,27,54.3,0.132,4,0,not_recovered
txn_226bc19b96d9,cust_000939,2425.88,netbanking,insufficient_funds,1,18,0.56,paused,loyal,21,53.5,0.253,1,1,recovered
txn_aabb083f14b0,cust_001107,6223.45,card,network_timeout,0,7,0.866,cancelled,returning,7,90.8,0.051,2,0,not_recovered
txn_702c66031c36,cust_000353,1612.22,card,card_declined_bank,0,0,0.5,none,new,18,720.0,0.277,0,0,not_recovered
txn_fad807e39fbc,cust_001001,1958.49,upi,otp_failed,0,24,0.823,active,loyal,24,1.4,0.101,3,0,not_recovered
txn_6a18637f5364,cust_001469,793.67,netbanking,bank_server_error,0,2,0.775,paused,returning,8,162.7,0.596,2,0,not_recovered
txn_a775a6e4806e,cust_000916,10688.29,upi,card_declined_bank,1,0,0.5,none,new,23,720.0,0.144,0,0,not_recovered
txn_2613b8f134ba,cust_001409,2295.8,upi,risk_flagged,0,0,0.5,none,new,19,720.0,0.38,0,0,not_recovered
txn_6b61c0e4b6ad,cust_001478,5271.02,upi,otp_failed,2,7,0.845,paused,returning,20,58.6,0.16,2,1,recovered
txn_ae71ed967fcc,cust_001023,2052.69,card,invalid_card,1,0,0.5,none,new,4,720.0,0.354,1,0,not_recovered
txn_1ef3faff7524,cust_000008,2157.58,upi,card_declined_bank,0,0,0.5,paused,new,3,720.0,0.291,0,0,not_recovered
txn_932d30f4624b,cust_000720,517.87,card,otp_failed,1,0,0.5,none,new,14,720.0,0.067,0,0,not_recovered
txn_f479ea3699d2,cust_000770,288.39,upi,insufficient_funds,1,6,0.711,active,returning,12,297.3,0.122,1,1,recovered
txn_4c405cef4762,cust_000321,6165.44,card,network_timeout,0,10,0.78,cancelled,returning,9,50.0,0.113,0,1,recovered
txn_9a205ed3cb54,cust_001026,2143.62,card,insufficient_funds,0,7,0.862,none,returning,28,50.1,0.152,1,1,recovered
txn_a0e5e8ba30ba,cust_000351,2406.15,upi,card_declined_bank,1,0,0.5,none,new,7,720.0,0.214,0,0,not_recovered
txn_d5eae74bdb50,cust_000975,649.27,upi,otp_failed,2,0,0.5,none,new,11,720.0,0.271,0,0,not_recovered
txn_26f4762e8c5a,cust_000462,886.47,upi,insufficient_funds,0,4,0.794,active,returning,1,10.1,0.366,2,1,recovered
txn_b70904cf7c6d,cust_001517,5198.22,upi,otp_failed,1,8,0.456,none,returning,0,230.1,0.494,3,1,recovered
txn_8da7cd75cc9f,cust_001389,9567.52,wallet,network_timeout,1,5,0.731,none,returning,10,119.1,0.245,1,1,recovered
txn_8b6f37062fe0,cust_001164,1142.36,netbanking,insufficient_funds,2,0,0.5,cancelled,new,22,720.0,0.02,1,0,not_recovered
txn_a307acd621a7,cust_000552,3656.77,wallet,invalid_card,0,0,0.5,cancelled,new,18,720.0,0.198,1,0,not_recovered
txn_cafb248fc7af,cust_000923,2370.89,upi,insufficient_funds,0,0,0.5,paused,new,21,720.0,0.43,1,0,not_recovered
txn_b7edc2cd8207,cust_001292,1792.78,upi,insufficient_funds,1,7,0.648,active,returning,23,107.1,0.09,4,1,recovered
txn_0dffde9219b6,cust_000422,10580.45,upi,bank_server_error,0,5,0.523,none,returning,17,128.8,0.2,1,0,not_recovered
txn_7ab0f9a522f2,cust_000425,1328.92,upi,insufficient_funds,0,14,0.664,active,loyal,13,159.4,0.164,2,0,not_recovered
txn_abc8880feaca,cust_001388,6103.64,card,card_declined_bank,0,4,0.534,paused,returning,11,5.7,0.276,0,0,not_recovered
txn_0222aafa82a9,cust_000678,2816.59,upi,invalid_card,0,5,0.699,none,returning,1,49.6,0.353,1,0,not_recovered
txn_4cea48443a7e,cust_000500,1968.05,card,otp_failed,1,9,0.62,cancelled,returning,10,406.0,0.288,2,1,recovered
txn_1d1a28a9145f,cust_000818,6869.29,card,otp_failed,0,0,0.5,none,new,15,720.0,0.511,1,0,not_recovered
txn_510c8af87c29,cust_001107,2594.43,netbanking,insufficient_funds,1,8,0.539,active,returning,7,46.4,0.144,1,1,recovered
txn_c25d44216343,cust_000006,1832.09,card,bank_server_error,0,0,0.5,cancelled,new,4,720.0,0.301,1,0,not_recovered
txn_c8f618ce5168,cust_000522,6915.34,upi,insufficient_funds,1,6,0.594,none,returning,18,4.9,0.063,0,0,not_recovered
txn_ab69955ae2ee,cust_001273,6150.79,upi,network_timeout,0,0,0.5,paused,new,14,720.0,0.154,0,1,recovered
txn_22a01068abdb,cust_000924,5894.45,card,risk_flagged,0,6,0.574,cancelled,returning,30,79.1,0.041,3,0,not_recovered
txn_b963fb6e0ce8,cust_000931,60.4,wallet,bank_server_error,2,15,0.573,none,loyal,25,57.0,0.155,1,0,not_recovered
txn_ba1a9d3a9504,cust_000666,2969.53,card,bank_server_error,1,0,0.5,none,new,24,720.0,0.061,0,0,not_recovered
txn_0b319778a2b3,cust_000123,2418.51,wallet,network_timeout,0,5,0.723,none,returning,15,364.1,0.613,2,1,recovered
txn_8d7d2a528ca7,cust_000723,1936.47,netbanking,card_declined_bank,0,3,0.916,paused,returning,20,143.9,0.289,2,0,not_recovered
txn_80b16d88a991,cust_000033,3459.23,card,network_timeout,0,0,0.5,cancelled,new,27,720.0,0.255,3,0,not_recovered
txn_a5d1edf578fc,cust_000634,2526.28,card,insufficient_funds,2,12,0.863,none,returning,17,115.6,0.075,1,0,not_recovered
txn_b06426129cf2,cust_000159,3677.64,card,risk_flagged,0,3,0.791,none,returning,7,50.3,0.384,1,1,recovered
txn_10ebd07c49eb,cust_001224,1570.01,card,bank_server_error,2,20,0.743,active,loyal,21,114.4,0.287,2,1,recovered
txn_3fb4677a7984,cust_001176,7695.28,card,invalid_card,0,22,0.982,none,loyal,3,81.3,0.452,2,1,recovered
txn_d3457032311a,cust_000914,4028.1,emi,network_timeout,1,0,0.5,paused,new,15,720.0,0.267,0,0,not_recovered
txn_84e160b98fbc,cust_001253,3256.06,card,card_declined_bank,0,2,0.814,paused,returning,26,78.4,0.149,0,0,not_recovered
txn_d08441254e77,cust_000781,3116.09,netbanking,invalid_card,0,6,0.323,none,returning,26,32.5,0.271,2,0,not_recovered
txn_417649d8db38,cust_001438,5662.12,card,bank_server_error,2,0,0.5,none,new,24,720.0,0.125,1,0,not_recovered
txn_f041271c7bc3,cust_000765,5011.64,emi,otp_failed,0,0,0.5,active,new,18,720.0,0.176,0,0,not_recovered
txn_768390319634,cust_000064,1805.34,card,insufficient_funds,2,13,0.494,active,loyal,10,8.5,0.369,1,1,recovered
txn_7c9010ffbeee,cust_000725,4872.1,upi,card_declined_bank,0,0,0.5,none,new,7,720.0,0.272,0,0,not_recovered
txn_4b3186fe0fd4,cust_000147,2337.06,upi,risk_flagged,0,3,0.54,paused,returning,15,124.6,0.201,0,1,recovered
txn_cb27415cd9c5,cust_001257,11217.54,card,otp_failed,2,11,0.545,none,loyal,17,115.6,0.195,1,0,not_recovered
txn_b2653f37db06,cust_000856,5366.63,netbanking,invalid_card,1,0,0.5,none,new,9,720.0,0.152,0,0,not_recovered
txn_dd4050e95893,cust_000772,1137.91,card,otp_failed,0,7,0.812,none,returning,7,3.4,0.368,2,1,recovered
txn_6c82031872a7,cust_000483,16279.14,upi,otp_failed,0,25,0.78,active,loyal,23,82.8,0.162,1,1,recovered
txn_d0f65c87caf5,cust_000763,301.32,upi,insufficient_funds,0,2,0.972,active,returning,16,27.0,0.115,3,0,not_recovered
txn_70bf4c46c66c,cust_001530,3546.16,upi,otp_failed,1,0,0.5,cancelled,new,15,720.0,0.176,0,1,recovered
txn_4dc36518ba90,cust_000207,1067.82,card,risk_flagged,0,0,0.5,active,new,24,720.0,0.151,0,0,not_recovered
txn_fc8490996092,cust_000416,10872.18,card,otp_failed,0,26,0.667,none,loyal,30,389.7,0.335,0,0,not_recovered
txn_45d75396f7dd,cust_000380,2508.71,card,insufficient_funds,0,0,0.5,none,new,22,720.0,0.507,0,0,not_recovered
txn_32e2e5784a68,cust_000207,978.07,card,bank_server_error,1,12,0.796,active,returning,24,46.1,0.109,2,1,recovered
txn_95f9065f6294,cust_001254,1572.08,card,card_declined_bank,2,0,0.5,active,new,8,720.0,0.252,0,0,not_recovered
txn_c41a36b3dbb1,cust_001256,1050.96,wallet,invalid_card,1,5,0.9,active,returning,26,169.4,0.278,1,0,not_recovered
txn_2380e779a3df,cust_001278,1517.47,upi,network_timeout,0,19,0.686,none,loyal,22,8.1,0.204,0,1,recovered
txn_cd31950b2a54,cust_000677,1486.56,upi,network_timeout,0,3,0.581,paused,returning,17,156.9,0.36,0,0,not_recovered
txn_f8817d7cc5e9,cust_000543,1016.34,card,insufficient_funds,0,20,0.789,none,loyal,3,109.8,0.313,3,0,not_recovered
txn_834b3a9d4688,cust_000436,2547.98,card,network_timeout,1,0,0.5,none,new,16,720.0,0.231,1,1,recovered
txn_f7431b57b2e3,cust_000305,2841.54,upi,invalid_card,0,7,0.43,none,returning,20,92.8,0.347,0,0,not_recovered
txn_232eb92b07ec,cust_000587,815.11,card,bank_server_error,1,13,0.854,cancelled,loyal,6,146.5,0.656,3,0,not_recovered
txn_92491d84ed58,cust_001224,449.24,card,bank_server_error,0,7,0.849,active,returning,9,158.2,0.207,1,0,not_recovered
txn_e255ad8f4ee7,cust_000113,2643.5,upi,insufficient_funds,2,0,0.5,paused,new,24,720.0,0.192,0,0,not_recovered
txn_74efce2549ec,cust_001418,3225.13,upi,bank_server_error,0,11,0.547,none,loyal,19,7.5,0.174,1,0,not_recovered
txn_d37b19a3e4a1,cust_000549,3855.27,emi,invalid_card,0,3,0.384,cancelled,returning,7,51.0,0.019,1,0,not_recovered
txn_a79eacdbd1be,cust_001085,3281.5,card,bank_server_error,2,5,0.907,none,returning,26,51.0,0.333,3,1,recovered
